,SampleCount
2019-01-02 15:47:00,185039.0
2019-01-02 15:52:00,185009.0
2019-01-02 15:57:00,186760.0
2019-01-02 16:02:00,184852.0
2019-01-02 16:07:00,185696.0
2019-01-02 16:12:00,189602.0
2019-01-02 16:17:00,190743.0
2019-01-02 16:22:00,191056.0
2019-01-02 16:27:00,190432.0
2019-01-02 16:32:00,188400.0
2019-01-02 16:37:00,188252.0
2019-01-02 16:42:00,186524.0
2019-01-02 16:47:00,185424.0
2019-01-02 16:52:00,184478.0
2019-01-02 16:57:00,180171.0
2019-01-02 17:02:00,178250.0
2019-01-02 17:07:00,178799.0
2019-01-02 17:12:00,181520.0
2019-01-02 17:17:00,180368.0
2019-01-02 17:22:00,176706.0
2019-01-02 17:27:00,172390.0
2019-01-02 17:32:00,167281.0
2019-01-02 17:37:00,164011.0
2019-01-02 17:42:00,160942.0
2019-01-02 17:47:00,157902.0
2019-01-02 17:52:00,152879.0
2019-01-02 17:57:00,147797.0
2019-01-02 18:02:00,142187.0
2019-01-02 18:07:00,137798.0
2019-01-02 18:12:00,134124.0
2019-01-02 18:17:00,127968.0
2019-01-02 18:22:00,123265.0
2019-01-02 18:27:00,117780.0
2019-01-02 18:32:00,112794.0
2019-01-02 18:37:00,108129.0
2019-01-02 18:42:00,104281.0
2019-01-02 18:47:00,99831.0
2019-01-02 18:52:00,95934.0
2019-01-02 18:57:00,92845.0
2019-01-02 19:02:00,88409.0
2019-01-02 19:07:00,85050.0
2019-01-02 19:12:00,82588.0
2019-01-02 19:17:00,79175.0
2019-01-02 19:22:00,75511.0
2019-01-02 19:27:00,72082.0
2019-01-02 19:32:00,68532.0
2019-01-02 19:37:00,65361.0
2019-01-02 19:42:00,63063.0
2019-01-02 19:47:00,60329.0
2019-01-02 19:52:00,58579.0
2019-01-02 19:57:00,56035.0
2019-01-02 20:02:00,53892.0
2019-01-02 20:07:00,52258.0
2019-01-02 20:12:00,50965.0
2019-01-02 20:17:00,49620.0
2019-01-02 20:22:00,47644.0
2019-01-02 20:27:00,45902.0
2019-01-02 20:32:00,44025.0
2019-01-02 20:37:00,42240.0
2019-01-02 20:42:00,40988.0
2019-01-02 20:47:00,39927.0
2019-01-02 20:52:00,38583.0
2019-01-02 20:57:00,37801.0
2019-01-02 21:02:00,37069.0
2019-01-02 21:07:00,36702.0
2019-01-02 21:12:00,36335.0
2019-01-02 21:17:00,35280.0
2019-01-02 21:22:00,34589.0
2019-01-02 21:27:00,33344.0
2019-01-02 21:32:00,31891.0
2019-01-02 21:37:00,30839.0
2019-01-02 21:42:00,29403.0
2019-01-02 21:47:00,28647.0
2019-01-02 21:52:00,28010.0
2019-01-02 21:57:00,27043.0
2019-01-02 22:02:00,26663.0
2019-01-02 22:07:00,26251.0
2019-01-02 22:12:00,25498.0
2019-01-02 22:17:00,24523.0
2019-01-02 22:22:00,23661.0
2019-01-02 22:27:00,22482.0
2019-01-02 22:32:00,21195.0
2019-01-02 22:37:00,20234.0
2019-01-02 22:42:00,19139.0
2019-01-02 22:47:00,18098.0
2019-01-02 22:52:00,17250.0
2019-01-02 22:57:00,16264.0
2019-01-02 23:02:00,15301.0
2019-01-02 23:07:00,14451.0
2019-01-02 23:12:00,13867.0
2019-01-02 23:17:00,13178.0
2019-01-02 23:22:00,12581.0
2019-01-02 23:27:00,11818.0
2019-01-02 23:32:00,11329.0
2019-01-02 23:37:00,10607.0
2019-01-02 23:42:00,9893.0
2019-01-02 23:47:00,9251.0
2019-01-02 23:52:00,8703.0
2019-01-02 23:57:00,8144.0
2019-01-03 00:02:00,7816.0
2019-01-03 00:37:00,5231.0
2019-01-03 00:42:00,5035.0
2019-01-03 00:47:00,4773.0
2019-01-03 00:52:00,4607.0
2019-01-03 00:57:00,4384.0
2019-01-03 01:02:00,4229.0
2019-01-03 01:07:00,4138.0
2019-01-03 01:12:00,3924.0
2019-01-03 01:17:00,3807.0
2019-01-03 01:22:00,3740.0
2019-01-03 01:27:00,3488.0
2019-01-03 01:32:00,3351.0
2019-01-03 01:37:00,3331.0
2019-01-03 01:42:00,3105.0
2019-01-03 01:47:00,3018.0
2019-01-03 01:52:00,2819.0
2019-01-03 01:57:00,2795.0
2019-01-03 02:02:00,2712.0
2019-01-03 02:07:00,2642.0
2019-01-03 02:12:00,2589.0
2019-01-03 02:17:00,2588.0
2019-01-03 02:22:00,2588.0
2019-01-03 02:27:00,2527.0
2019-01-03 02:32:00,2473.0
2019-01-03 02:37:00,2562.0
2019-01-03 02:42:00,2426.0
2019-01-03 02:47:00,2428.0
2019-01-03 02:52:00,2481.0
2019-01-03 02:57:00,2516.0
2019-01-03 03:02:00,2602.0
2019-01-03 03:07:00,2707.0
2019-01-03 03:12:00,2773.0
2019-01-03 03:17:00,2959.0
2019-01-03 03:22:00,3039.0
2019-01-03 03:27:00,3202.0
2019-01-03 03:32:00,3465.0
2019-01-03 03:37:00,3595.0
2019-01-03 03:42:00,3797.0
2019-01-03 03:47:00,4044.0
2019-01-03 03:52:00,4297.0
2019-01-03 03:57:00,4630.0
2019-01-03 04:02:00,5014.0
2019-01-03 04:07:00,5570.0
2019-01-03 04:12:00,6201.0
2019-01-03 04:17:00,6904.0
2019-01-03 04:22:00,7730.0
2019-01-03 04:27:00,8721.0
2019-01-03 04:32:00,9859.0
2019-01-03 04:37:00,11083.0
2019-01-03 04:42:00,12376.0
2019-01-03 04:47:00,13510.0
2019-01-03 04:52:00,14485.0
2019-01-03 04:57:00,15450.0
2019-01-03 05:02:00,16038.0
2019-01-03 05:07:00,17714.0
2019-01-03 05:12:00,19835.0
2019-01-03 05:17:00,22053.0
2019-01-03 05:22:00,24452.0
2019-01-03 05:27:00,26951.0
2019-01-03 05:32:00,30235.0
2019-01-03 05:37:00,33663.0
2019-01-03 05:42:00,37029.0
2019-01-03 05:47:00,40807.0
2019-01-03 05:52:00,44633.0
2019-01-03 05:57:00,47414.0
2019-01-03 06:02:00,50589.0
2019-01-03 06:07:00,53791.0
2019-01-03 06:12:00,58197.0
2019-01-03 06:17:00,63690.0
2019-01-03 06:22:00,69341.0
2019-01-03 06:27:00,74585.0
2019-01-03 06:32:00,80710.0
2019-01-03 06:37:00,86266.0
2019-01-03 06:42:00,93515.0
2019-01-03 06:47:00,100334.0
2019-01-03 06:52:00,105700.0
2019-01-03 06:57:00,110687.0
2019-01-03 07:02:00,110638.0
2019-01-03 07:07:00,112779.0
2019-01-03 07:12:00,116462.0
2019-01-03 07:17:00,119513.0
2019-01-03 07:22:00,124481.0
2019-01-03 07:27:00,127075.0
2019-01-03 07:32:00,129748.0
2019-01-03 07:37:00,133336.0
2019-01-03 07:42:00,136226.0
2019-01-03 07:47:00,140320.0
2019-01-03 07:52:00,143337.0
2019-01-03 07:57:00,143548.0
2019-01-03 08:02:00,139175.0
2019-01-03 08:07:00,136766.0
2019-01-03 08:12:00,136899.0
2019-01-03 08:17:00,137582.0
2019-01-03 08:22:00,136510.0
2019-01-03 08:27:00,137807.0
2019-01-03 08:32:00,137045.0
2019-01-03 08:37:00,136074.0
2019-01-03 08:42:00,137223.0
2019-01-03 08:47:00,138026.0
2019-01-03 08:52:00,138497.0
2019-01-03 08:57:00,137178.0
2019-01-03 09:02:00,133367.0
2019-01-03 09:07:00,128759.0
2019-01-03 09:12:00,127831.0
2019-01-03 09:17:00,128405.0
2019-01-03 09:22:00,128125.0
2019-01-03 09:27:00,129997.0
2019-01-03 09:32:00,130316.0
2019-01-03 09:37:00,130841.0
2019-01-03 09:42:00,133323.0
2019-01-03 09:47:00,134893.0
2019-01-03 09:52:00,136212.0
2019-01-03 09:57:00,137331.0
2019-01-03 10:02:00,136265.0
2019-01-03 10:07:00,135178.0
2019-01-03 10:12:00,136361.0
2019-01-03 10:17:00,137327.0
2019-01-03 10:22:00,139030.0
2019-01-03 10:27:00,139897.0
2019-01-03 10:32:00,141613.0
2019-01-03 10:37:00,142954.0
2019-01-03 10:42:00,144390.0
2019-01-03 10:47:00,146272.0
2019-01-03 10:52:00,146999.0
2019-01-03 10:57:00,147574.0
2019-01-03 11:02:00,147424.0
2019-01-03 11:07:00,148162.0
2019-01-03 11:12:00,150820.0
2019-01-03 11:17:00,150888.0
2019-01-03 11:22:00,150104.0
2019-01-03 11:27:00,148816.0
2019-01-03 11:32:00,147398.0
2019-01-03 11:37:00,147295.0
2019-01-03 11:42:00,146481.0
2019-01-03 11:47:00,146550.0
2019-01-03 11:52:00,147466.0
2019-01-03 11:57:00,147443.0
2019-01-03 12:02:00,145074.0
2019-01-03 12:07:00,145757.0
2019-01-03 12:12:00,147034.0
2019-01-03 12:17:00,146671.0
2019-01-03 12:22:00,149549.0
2019-01-03 12:27:00,149766.0
2019-01-03 12:32:00,149797.0
2019-01-03 12:37:00,150858.0
2019-01-03 12:42:00,153003.0
2019-01-03 12:47:00,154140.0
2019-01-03 12:52:00,155899.0
2019-01-03 12:57:00,156023.0
2019-01-03 13:02:00,154555.0
2019-01-03 13:07:00,154080.0
2019-01-03 13:12:00,155742.0
2019-01-03 13:17:00,155586.0
2019-01-03 13:22:00,156615.0
2019-01-03 13:27:00,157588.0
2019-01-03 13:32:00,157374.0
2019-01-03 13:37:00,157993.0
2019-01-03 13:42:00,158287.0
2019-01-03 13:47:00,159228.0
2019-01-03 13:52:00,162084.0
2019-01-03 13:57:00,161660.0
2019-01-03 14:02:00,161070.0
2019-01-03 14:07:00,161279.0
2019-01-03 14:12:00,162612.0
2019-01-03 14:17:00,164254.0
2019-01-03 14:22:00,164887.0
2019-01-03 14:27:00,165050.0
2019-01-03 14:32:00,166666.0
2019-01-03 14:37:00,166823.0
2019-01-03 14:42:00,168019.0
2019-01-03 14:47:00,170264.0
2019-01-03 14:52:00,172248.0
2019-01-03 14:57:00,172475.0
2019-01-03 15:02:00,173030.0
2019-01-03 15:07:00,174346.0
2019-01-03 15:12:00,177188.0
2019-01-03 15:17:00,179708.0
2019-01-03 15:22:00,181480.0
2019-01-03 15:27:00,182546.0
2019-01-03 15:32:00,182026.0
2019-01-03 15:37:00,183571.0
2019-01-03 15:42:00,184982.0
2019-01-03 15:47:00,186490.0
2019-01-03 15:52:00,187316.0
2019-01-03 15:57:00,187301.0
2019-01-03 16:02:00,186031.0
2019-01-03 16:07:00,187858.0
2019-01-03 16:12:00,192317.0
2019-01-03 16:17:00,193480.0
2019-01-03 16:22:00,195312.0
2019-01-03 16:27:00,195752.0
2019-01-03 16:32:00,194266.0
2019-01-03 16:37:00,195771.0
2019-01-03 16:42:00,195367.0
2019-01-03 16:47:00,194920.0
2019-01-03 16:52:00,193643.0
2019-01-03 16:57:00,191365.0
2019-01-03 17:02:00,181176.0
2019-01-03 17:07:00,179443.0
2019-01-03 17:12:00,198652.0
2019-01-03 17:17:00,187225.0
2019-01-03 17:22:00,187879.0
2019-01-03 17:27:00,186593.0
2019-01-03 17:32:00,177488.0
2019-01-03 17:37:00,176863.0
2019-01-03 17:42:00,173632.0
2019-01-03 17:47:00,170427.0
2019-01-03 17:52:00,165583.0
2019-01-03 17:57:00,159750.0
2019-01-03 18:02:00,153890.0
2019-01-03 18:07:00,148803.0
2019-01-03 18:12:00,144555.0
2019-01-03 18:17:00,138890.0
2019-01-03 18:22:00,133906.0
2019-01-03 18:27:00,127770.0
2019-01-03 18:32:00,122274.0
2019-01-03 18:37:00,116831.0
2019-01-03 18:42:00,112622.0
2019-01-03 18:47:00,108661.0
2019-01-03 18:52:00,104942.0
2019-01-03 18:57:00,100984.0
2019-01-03 19:02:00,96370.0
2019-01-03 19:07:00,92358.0
2019-01-03 19:12:00,88735.0
2019-01-03 19:17:00,85103.0
2019-01-03 19:22:00,81675.0
2019-01-03 19:27:00,77379.0
2019-01-03 19:32:00,73846.0
2019-01-03 19:37:00,70056.0
2019-01-03 19:42:00,68198.0
2019-01-03 19:47:00,65295.0
2019-01-03 19:52:00,63303.0
2019-01-03 19:57:00,60518.0
2019-01-03 20:02:00,57768.0
2019-01-03 20:07:00,55783.0
2019-01-03 20:12:00,54557.0
2019-01-03 20:17:00,52090.0
2019-01-03 20:22:00,49663.0
2019-01-03 20:27:00,47276.0
2019-01-03 20:32:00,45789.0
2019-01-03 20:37:00,44168.0
2019-01-03 20:42:00,42748.0
2019-01-03 20:47:00,41143.0
2019-01-03 20:52:00,40632.0
2019-01-03 20:57:00,40009.0
2019-01-03 21:02:00,38865.0
2019-01-03 21:07:00,38221.0
2019-01-03 21:12:00,37708.0
2019-01-03 21:17:00,36798.0
2019-01-03 21:22:00,35556.0
2019-01-03 21:27:00,34119.0
2019-01-03 21:32:00,32837.0
2019-01-03 21:37:00,32261.0
2019-01-03 21:42:00,30955.0
2019-01-03 21:47:00,29995.0
2019-01-03 21:52:00,28791.0
2019-01-03 21:57:00,27576.0
2019-01-03 22:02:00,29442.0
2019-01-03 22:07:00,30281.0
2019-01-03 22:12:00,29535.0
2019-01-03 22:17:00,28214.0
2019-01-03 22:22:00,26606.0
2019-01-03 22:27:00,25288.0
2019-01-03 22:32:00,24059.0
2019-01-03 22:37:00,22500.0
2019-01-03 22:42:00,21356.0
2019-01-03 22:47:00,20276.0
2019-01-03 22:52:00,19266.0
2019-01-03 22:57:00,17913.0
2019-01-03 23:02:00,17099.0
2019-01-03 23:07:00,16353.0
2019-01-03 23:12:00,15619.0
2019-01-03 23:17:00,14795.0
2019-01-03 23:22:00,13960.0
2019-01-03 23:27:00,13108.0
2019-01-03 23:32:00,12271.0
2019-01-03 23:37:00,11775.0
2019-01-03 23:42:00,10806.0
2019-01-03 23:47:00,10176.0
2019-01-03 23:52:00,9610.0
2019-01-03 23:57:00,8981.0
2019-01-04 00:02:00,8534.0
2019-01-04 00:37:00,5835.0
2019-01-04 00:42:00,5640.0
2019-01-04 00:47:00,5210.0
2019-01-04 00:52:00,4942.0
2019-01-04 00:57:00,4693.0
2019-01-04 01:02:00,4423.0
2019-01-04 01:07:00,4260.0
2019-01-04 01:12:00,4126.0
2019-01-04 01:17:00,3968.0
2019-01-04 01:22:00,3857.0
2019-01-04 01:27:00,3757.0
2019-01-04 01:32:00,3620.0
2019-01-04 01:37:00,3557.0
2019-01-04 01:42:00,3378.0
2019-01-04 01:47:00,3250.0
2019-01-04 01:52:00,3229.0
2019-01-04 01:57:00,2921.0
2019-01-04 02:02:00,3015.0
2019-01-04 02:07:00,2978.0
2019-01-04 02:12:00,2902.0
2019-01-04 02:17:00,2847.0
2019-01-04 02:22:00,2901.0
2019-01-04 02:27:00,2828.0
2019-01-04 02:32:00,2835.0
2019-01-04 02:37:00,2782.0
2019-01-04 02:42:00,2707.0
2019-01-04 02:47:00,2754.0
2019-01-04 02:52:00,2716.0
2019-01-04 02:57:00,2734.0
2019-01-04 03:02:00,2791.0
2019-01-04 03:07:00,2853.0
2019-01-04 03:12:00,2965.0
2019-01-04 03:17:00,3059.0
2019-01-04 03:22:00,3215.0
2019-01-04 03:27:00,3324.0
2019-01-04 03:32:00,3577.0
2019-01-04 03:37:00,3799.0
2019-01-04 03:42:00,3845.0
2019-01-04 03:47:00,4121.0
2019-01-04 03:52:00,4215.0
2019-01-04 03:57:00,4573.0
2019-01-04 04:02:00,4931.0
2019-01-04 04:07:00,5362.0
2019-01-04 04:12:00,6054.0
2019-01-04 04:17:00,6603.0
2019-01-04 04:22:00,7438.0
2019-01-04 04:27:00,8301.0
2019-01-04 04:32:00,9341.0
2019-01-04 04:37:00,10362.0
2019-01-04 04:42:00,11603.0
2019-01-04 04:47:00,12496.0
2019-01-04 04:52:00,13444.0
2019-01-04 04:57:00,14132.0
2019-01-04 05:02:00,14665.0
2019-01-04 05:07:00,16080.0
2019-01-04 05:12:00,18036.0
2019-01-04 05:17:00,19619.0
2019-01-04 05:22:00,21900.0
2019-01-04 05:27:00,24638.0
2019-01-04 05:32:00,26980.0
2019-01-04 05:37:00,30378.0
2019-01-04 05:42:00,33738.0
2019-01-04 05:47:00,37279.0
2019-01-04 05:52:00,40167.0
2019-01-04 05:57:00,43186.0
2019-01-04 06:02:00,45907.0
2019-01-04 06:07:00,48575.0
2019-01-04 06:12:00,52700.0
2019-01-04 06:17:00,57760.0
2019-01-04 06:22:00,62543.0
2019-01-04 06:27:00,68402.0
2019-01-04 06:32:00,73064.0
2019-01-04 06:37:00,78326.0
2019-01-04 06:42:00,85832.0
2019-01-04 06:47:00,92313.0
2019-01-04 06:52:00,97969.0
2019-01-04 06:57:00,101907.0
2019-01-04 07:02:00,103001.0
2019-01-04 07:07:00,103814.0
2019-01-04 07:12:00,106521.0
2019-01-04 07:17:00,111253.0
2019-01-04 07:22:00,115058.0
2019-01-04 07:27:00,119042.0
2019-01-04 07:32:00,121260.0
2019-01-04 07:37:00,124046.0
2019-01-04 07:42:00,127345.0
2019-01-04 07:47:00,130977.0
2019-01-04 07:52:00,135657.0
2019-01-04 07:57:00,135672.0
2019-01-04 08:02:00,134177.0
2019-01-04 08:07:00,131405.0
2019-01-04 08:12:00,132002.0
2019-01-04 08:17:00,132908.0
2019-01-04 08:22:00,133792.0
2019-01-04 08:27:00,133654.0
2019-01-04 08:32:00,133598.0
2019-01-04 08:37:00,133458.0
2019-01-04 08:42:00,135567.0
2019-01-04 08:47:00,135941.0
2019-01-04 08:52:00,137954.0
2019-01-04 08:57:00,137426.0
2019-01-04 09:02:00,135266.0
2019-01-04 09:07:00,130738.0
2019-01-04 09:12:00,129920.0
2019-01-04 09:17:00,129852.0
2019-01-04 09:22:00,131246.0
2019-01-04 09:27:00,131829.0
2019-01-04 09:32:00,134039.0
2019-01-04 09:37:00,134612.0
2019-01-04 09:42:00,135693.0
2019-01-04 09:47:00,138786.0
2019-01-04 09:52:00,141869.0
2019-01-04 09:57:00,143076.0
2019-01-04 10:02:00,142896.0
2019-01-04 10:07:00,140585.0
2019-01-04 10:12:00,142330.0
2019-01-04 10:17:00,144295.0
2019-01-04 10:22:00,146383.0
2019-01-04 10:27:00,147494.0
2019-01-04 10:32:00,148283.0
2019-01-04 10:37:00,150383.0
2019-01-04 10:42:00,152782.0
2019-01-04 10:47:00,154190.0
2019-01-04 10:52:00,156047.0
2019-01-04 10:57:00,156801.0
2019-01-04 11:02:00,156892.0
2019-01-04 11:07:00,158051.0
2019-01-04 11:12:00,160293.0
2019-01-04 11:17:00,160984.0
2019-01-04 11:22:00,161726.0
2019-01-04 11:27:00,159868.0
2019-01-04 11:32:00,158926.0
2019-01-04 11:37:00,159859.0
2019-01-04 11:42:00,158813.0
2019-01-04 11:47:00,159718.0
2019-01-04 11:52:00,159354.0
2019-01-04 11:57:00,160442.0
2019-01-04 12:02:00,160188.0
2019-01-04 12:07:00,159136.0
2019-01-04 12:12:00,162510.0
2019-01-04 12:17:00,162546.0
2019-01-04 12:22:00,164405.0
2019-01-04 12:27:00,164797.0
2019-01-04 12:32:00,165949.0
2019-01-04 12:37:00,166225.0
2019-01-04 12:42:00,168254.0
2019-01-04 12:47:00,170466.0
2019-01-04 12:52:00,172719.0
2019-01-04 12:57:00,173184.0
2019-01-04 13:02:00,172110.0
2019-01-04 13:07:00,171820.0
2019-01-04 13:12:00,173457.0
2019-01-04 13:17:00,174707.0
2019-01-04 13:22:00,175691.0
2019-01-04 13:27:00,176699.0
2019-01-04 13:32:00,175923.0
2019-01-04 13:37:00,176811.0
2019-01-04 13:42:00,176379.0
2019-01-04 13:47:00,177583.0
2019-01-04 13:52:00,179272.0
2019-01-04 13:57:00,175862.0
2019-01-04 14:02:00,176688.0
2019-01-04 14:07:00,173675.0
2019-01-04 14:12:00,173027.0
2019-01-04 14:17:00,162151.0
2019-01-04 14:22:00,139222.0
2019-01-04 14:27:00,171465.0
2019-01-04 14:32:00,165497.0
2019-01-04 14:37:00,167834.0
2019-01-04 14:42:00,187099.0
2019-01-04 14:47:00,189872.0
2019-01-04 14:52:00,189374.0
2019-01-04 14:57:00,190502.0
2019-01-04 15:02:00,189848.0
2019-01-04 15:07:00,192174.0
2019-01-04 15:12:00,194471.0
2019-01-04 15:17:00,197176.0
2019-01-04 15:22:00,197100.0
2019-01-04 15:27:00,199006.0
2019-01-04 15:32:00,198233.0
2019-01-04 15:37:00,198017.0
2019-01-04 15:42:00,199336.0
2019-01-04 15:47:00,198603.0
2019-01-04 15:52:00,199183.0
2019-01-04 15:57:00,199215.0
2019-01-04 16:02:00,197524.0
2019-01-04 16:07:00,196768.0
2019-01-04 16:12:00,199481.0
2019-01-04 16:17:00,201041.0
2019-01-04 16:22:00,200424.0
2019-01-04 16:27:00,200323.0
2019-01-04 16:32:00,197641.0
2019-01-04 16:37:00,198806.0
2019-01-04 16:42:00,197340.0
2019-01-04 16:47:00,196894.0
2019-01-04 16:52:00,195562.0
2019-01-04 16:57:00,193058.0
2019-01-04 17:02:00,190037.0
2019-01-04 17:07:00,188415.0
2019-01-04 17:12:00,189414.0
2019-01-04 17:17:00,187821.0
2019-01-04 17:22:00,185211.0
2019-01-04 17:27:00,182175.0
2019-01-04 17:32:00,176051.0
2019-01-04 17:37:00,174823.0
2019-01-04 17:42:00,170945.0
2019-01-04 17:47:00,167946.0
2019-01-04 17:52:00,163897.0
2019-01-04 17:57:00,159359.0
2019-01-04 18:02:00,153290.0
2019-01-04 18:07:00,148447.0
2019-01-04 18:12:00,145801.0
2019-01-04 18:17:00,140447.0
2019-01-04 18:22:00,136405.0
2019-01-04 18:27:00,131228.0
2019-01-04 18:32:00,126522.0
2019-01-04 18:37:00,121199.0
2019-01-04 18:42:00,117400.0
2019-01-04 18:47:00,112915.0
2019-01-04 18:52:00,109676.0
2019-01-04 18:57:00,106265.0
2019-01-04 19:02:00,102313.0
2019-01-04 19:07:00,97869.0
2019-01-04 19:12:00,95388.0
2019-01-04 19:17:00,92045.0
2019-01-04 19:22:00,87961.0
2019-01-04 19:27:00,84519.0
2019-01-04 19:32:00,81144.0
2019-01-04 19:37:00,77308.0
2019-01-04 19:42:00,74448.0
2019-01-04 19:47:00,71819.0
2019-01-04 19:52:00,69197.0
2019-01-04 19:57:00,67072.0
2019-01-04 20:02:00,65409.0
2019-01-04 20:07:00,62991.0
2019-01-04 20:12:00,61789.0
2019-01-04 20:17:00,59610.0
2019-01-04 20:22:00,57065.0
2019-01-04 20:27:00,55634.0
2019-01-04 20:32:00,54291.0
2019-01-04 20:37:00,52494.0
2019-01-04 20:42:00,50903.0
2019-01-04 20:47:00,49614.0
2019-01-04 20:52:00,48671.0
2019-01-04 20:57:00,47658.0
2019-01-04 21:02:00,46458.0
2019-01-04 21:07:00,46489.0
2019-01-04 21:12:00,45935.0
2019-01-04 21:17:00,45470.0
2019-01-04 21:22:00,44973.0
2019-01-04 21:27:00,43498.0
2019-01-04 21:32:00,42752.0
2019-01-04 21:37:00,41594.0
2019-01-04 21:42:00,40318.0
2019-01-04 21:47:00,39289.0
2019-01-04 21:52:00,38651.0
2019-01-04 21:57:00,38086.0
2019-01-04 22:02:00,36840.0
2019-01-04 22:07:00,36035.0
2019-01-04 22:12:00,35739.0
2019-01-04 22:17:00,34545.0
2019-01-04 22:22:00,33448.0
2019-01-04 22:27:00,32795.0
2019-01-04 22:32:00,31718.0
2019-01-04 22:37:00,30749.0
2019-01-04 22:42:00,29585.0
2019-01-04 22:47:00,28419.0
2019-01-04 22:52:00,27733.0
2019-01-04 22:57:00,26562.0
2019-01-04 23:02:00,26133.0
2019-01-04 23:07:00,25486.0
2019-01-04 23:12:00,24511.0
2019-01-04 23:17:00,23573.0
2019-01-04 23:22:00,23043.0
2019-01-04 23:27:00,21761.0
2019-01-04 23:32:00,21158.0
2019-01-04 23:37:00,20202.0
2019-01-04 23:42:00,19183.0
2019-01-04 23:47:00,18372.0
2019-01-04 23:52:00,17648.0
2019-01-04 23:57:00,16685.0
2019-01-05 00:02:00,16319.0
2019-01-05 00:37:00,11854.0
2019-01-05 00:42:00,11251.0
2019-01-05 00:47:00,10665.0
2019-01-05 00:52:00,10256.0
2019-01-05 00:57:00,9797.0
2019-01-05 01:02:00,9421.0
2019-01-05 01:07:00,8990.0
2019-01-05 01:12:00,8712.0
2019-01-05 01:17:00,8287.0
2019-01-05 01:22:00,8192.0
2019-01-05 01:27:00,7747.0
2019-01-05 01:32:00,7468.0
2019-01-05 01:37:00,7255.0
2019-01-05 01:42:00,6904.0
2019-01-05 01:47:00,6717.0
2019-01-05 01:52:00,6384.0
2019-01-05 01:57:00,6307.0
2019-01-05 02:02:00,6165.0
2019-01-05 02:07:00,5975.0
2019-01-05 02:12:00,5893.0
2019-01-05 02:17:00,5699.0
2019-01-05 02:22:00,5557.0
2019-01-05 02:27:00,5491.0
2019-01-05 02:32:00,5322.0
2019-01-05 02:37:00,5170.0
2019-01-05 02:42:00,5147.0
2019-01-05 02:47:00,5142.0
2019-01-05 02:52:00,5081.0
2019-01-05 02:57:00,5121.0
2019-01-05 03:02:00,5114.0
2019-01-05 03:07:00,5190.0
2019-01-05 03:12:00,5301.0
2019-01-05 03:17:00,5244.0
2019-01-05 03:22:00,5265.0
2019-01-05 03:27:00,5320.0
2019-01-05 03:32:00,5391.0
2019-01-05 03:37:00,5464.0
2019-01-05 03:42:00,5603.0
2019-01-05 03:47:00,5604.0
2019-01-05 03:52:00,5776.0
2019-01-05 03:57:00,5955.0
2019-01-05 04:02:00,5951.0
2019-01-05 04:07:00,6349.0
2019-01-05 04:12:00,6598.0
2019-01-05 04:17:00,6816.0
2019-01-05 04:22:00,7169.0
2019-01-05 04:27:00,7494.0
2019-01-05 04:32:00,7769.0
2019-01-05 04:37:00,8166.0
2019-01-05 04:42:00,8434.0
2019-01-05 04:47:00,8627.0
2019-01-05 04:52:00,8707.0
2019-01-05 04:57:00,8702.0
2019-01-05 05:02:00,8941.0
2019-01-05 05:07:00,9312.0
2019-01-05 05:12:00,9864.0
2019-01-05 05:17:00,10362.0
2019-01-05 05:22:00,10875.0
2019-01-05 05:27:00,11454.0
2019-01-05 05:32:00,11926.0
2019-01-05 05:37:00,12664.0
2019-01-05 05:42:00,13530.0
2019-01-05 05:47:00,14056.0
2019-01-05 05:52:00,15020.0
2019-01-05 05:57:00,15767.0
2019-01-05 06:02:00,16363.0
2019-01-05 06:07:00,17450.0
2019-01-05 06:12:00,18210.0
2019-01-05 06:17:00,19696.0
2019-01-05 06:22:00,20899.0
2019-01-05 06:27:00,22208.0
2019-01-05 06:32:00,23681.0
2019-01-05 06:37:00,24990.0
2019-01-05 06:42:00,27236.0
2019-01-05 06:47:00,29335.0
2019-01-05 06:52:00,31469.0
2019-01-05 06:57:00,33766.0
2019-01-05 07:02:00,35218.0
2019-01-05 07:07:00,36011.0
2019-01-05 07:12:00,38420.0
2019-01-05 07:17:00,40376.0
2019-01-05 07:22:00,43684.0
2019-01-05 07:27:00,46114.0
2019-01-05 07:32:00,49373.0
2019-01-05 07:37:00,52226.0
2019-01-05 07:42:00,56449.0
2019-01-05 07:47:00,60725.0
2019-01-05 07:52:00,65193.0
2019-01-05 07:57:00,68757.0
2019-01-05 08:02:00,69635.0
2019-01-05 08:07:00,70550.0
2019-01-05 08:12:00,73143.0
2019-01-05 08:17:00,76184.0
2019-01-05 08:22:00,80034.0
2019-01-05 08:27:00,84431.0
2019-01-05 08:32:00,87769.0
2019-01-05 08:37:00,92279.0
2019-01-05 08:42:00,97270.0
2019-01-05 08:47:00,102960.0
2019-01-05 08:52:00,108015.0
2019-01-05 08:57:00,112403.0
2019-01-05 09:02:00,113612.0
2019-01-05 09:07:00,112200.0
2019-01-05 09:12:00,115010.0
2019-01-05 09:17:00,118239.0
2019-01-05 09:22:00,122459.0
2019-01-05 09:27:00,125110.0
2019-01-05 09:32:00,129174.0
2019-01-05 09:37:00,133175.0
2019-01-05 09:42:00,137812.0
2019-01-05 09:47:00,142548.0
2019-01-05 09:52:00,147326.0
2019-01-05 09:57:00,151784.0
