,0.1,0.9,0.5
2019-01-29 09:55:00,111755.7109375,183236.96875,159462.96875
2019-01-29 10:00:00,108395.765625,185001.0,156676.640625
2019-01-29 10:05:00,111768.5078125,183315.65625,154857.0
2019-01-29 10:10:00,114515.921875,178791.4375,159408.25
2019-01-29 10:15:00,111591.2421875,180841.984375,156212.875
2019-01-29 10:20:00,115064.8828125,172873.640625,156190.296875
2019-01-29 10:25:00,112158.8671875,176234.015625,154698.40625
2019-01-29 10:30:00,113096.78125,175618.8125,154804.640625
2019-01-29 10:35:00,114144.328125,175379.0,154014.40625
2019-01-29 10:40:00,111116.4765625,173296.234375,153639.90625
2019-01-29 10:45:00,111025.625,172435.28125,153017.4375
2019-01-29 10:50:00,111888.4921875,170299.0625,151031.734375
2019-01-29 10:55:00,114695.921875,169032.671875,151936.921875
2019-01-29 11:00:00,111114.234375,167610.34375,152164.015625
2019-01-29 11:05:00,113656.9453125,165980.9375,150432.015625
2019-01-29 11:10:00,114466.875,166642.265625,149807.390625
2019-01-29 11:15:00,112605.2265625,165744.71875,149139.328125
2019-01-29 11:20:00,109734.9375,164417.25,147970.3125
2019-01-29 11:25:00,111383.359375,162213.78125,145664.265625
2019-01-29 11:30:00,109559.3515625,162364.078125,146067.21875
2019-01-29 11:35:00,108169.984375,161579.53125,146408.234375
2019-01-29 11:40:00,107149.140625,158247.171875,143301.625
2019-01-29 11:45:00,104423.2265625,157084.53125,143836.890625
2019-01-29 11:50:00,102897.8515625,156575.6875,142726.265625
2019-01-29 11:55:00,101417.2109375,155052.25,143166.84375
2019-01-29 12:00:00,102351.4609375,151897.0,140891.28125
2019-01-29 12:05:00,97443.734375,154554.09375,136983.046875
2019-01-29 12:10:00,95354.7734375,153945.296875,137590.90625
2019-01-29 12:15:00,92323.0859375,151586.984375,136966.015625
2019-01-29 12:20:00,94454.6875,151838.625,135263.65625
2019-01-29 12:25:00,95394.21875,149330.59375,134040.359375
2019-01-29 12:30:00,92659.6328125,148704.1875,134131.6875
2019-01-29 12:35:00,91852.5546875,151107.234375,132542.921875
2019-01-29 12:40:00,92508.1484375,146651.390625,131866.8125
2019-01-29 12:45:00,88512.1328125,146614.015625,130636.609375
2019-01-29 12:50:00,88525.0546875,144150.203125,132929.59375
2019-01-29 12:55:00,87862.9609375,147187.546875,131649.25
2019-01-29 13:00:00,86714.9375,144447.6875,129665.5859375
2019-01-29 13:05:00,82417.609375,142438.625,127304.8125
2019-01-29 13:10:00,82826.15625,141112.703125,124836.359375
2019-01-29 13:15:00,78641.3125,138285.015625,125293.5703125
2019-01-29 13:20:00,80954.109375,137381.75,124775.484375
2019-01-29 13:25:00,79520.9453125,135818.6875,123769.8828125
2019-01-29 13:30:00,76847.359375,137177.375,124336.25
2019-01-29 13:35:00,79090.375,135833.890625,121395.15625
2019-01-29 13:40:00,76437.0234375,134885.828125,121319.7265625
2019-01-29 13:45:00,77888.3828125,134118.453125,121548.390625
2019-01-29 13:50:00,75809.09375,134048.59375,119601.078125
2019-01-29 13:55:00,73276.640625,131967.390625,119790.0703125
2019-01-29 14:00:00,73722.109375,131074.25,118600.9375
2019-01-29 14:05:00,73177.578125,128351.9921875,118402.390625
2019-01-29 14:10:00,67962.359375,132127.828125,118086.9375
2019-01-29 14:15:00,71363.3984375,128591.765625,115585.125
2019-01-29 14:20:00,69113.0703125,128058.5078125,116384.7890625
2019-01-29 14:25:00,68626.3515625,129602.7578125,114981.6953125
2019-01-29 14:30:00,66484.609375,126862.3984375,113567.0546875
2019-01-29 14:35:00,69590.484375,126816.9453125,112667.6953125
2019-01-29 14:40:00,63426.796875,127389.8125,114612.609375
2019-01-29 14:45:00,60696.3671875,126627.1953125,114554.6484375
2019-01-29 14:50:00,60130.68359375,129165.59375,115700.984375
2019-01-29 14:55:00,61315.2265625,127997.8984375,113275.5546875
2019-01-29 15:00:00,61499.1953125,129415.375,113669.4375
2019-01-29 15:05:00,60286.74609375,128780.9609375,113573.015625
2019-01-29 15:10:00,60241.08203125,127949.2734375,114870.53125
2019-01-29 15:15:00,59326.82421875,129220.765625,112706.9296875
2019-01-29 15:20:00,58094.6875,128977.34375,115445.390625
2019-01-29 15:25:00,62107.6875,132786.359375,114071.96875
2019-01-29 15:30:00,61050.01953125,131429.4375,113700.9296875
2019-01-29 15:35:00,56118.16796875,132322.9375,115930.90625
2019-01-29 15:40:00,54768.68359375,135503.578125,117080.9609375
2019-01-29 15:45:00,56527.68359375,135186.515625,116377.5703125
2019-01-29 15:50:00,53915.0546875,135212.5,118504.1484375
2019-01-29 15:55:00,52557.53515625,135044.46875,119690.234375
2019-01-29 16:00:00,53645.77734375,134751.625,119318.3515625
2019-01-29 16:05:00,55900.21875,136275.890625,116557.765625
2019-01-29 16:10:00,50998.9921875,139765.140625,120508.90625
2019-01-29 16:15:00,55773.0390625,136731.390625,121162.015625
2019-01-29 16:20:00,51053.23046875,142493.609375,120830.5703125
2019-01-29 16:25:00,42356.2734375,141530.109375,121430.25
2019-01-29 16:30:00,47627.53125,141344.3125,122029.6875
2019-01-29 16:35:00,43606.01171875,141278.59375,123106.46875
2019-01-29 16:40:00,51256.48046875,145296.390625,124858.1796875
2019-01-29 16:45:00,44331.171875,143990.8125,126168.109375
2019-01-29 16:50:00,40202.34375,146820.640625,125371.0546875
2019-01-29 16:55:00,44288.71875,147436.640625,130172.203125
2019-01-29 17:00:00,45710.453125,148323.484375,125305.59375
2019-01-29 17:05:00,31375.814453125,146850.828125,127486.0390625
2019-01-29 17:10:00,31812.94140625,147347.546875,129161.640625
2019-01-29 17:15:00,32649.359375,151897.375,126084.2578125
2019-01-29 17:20:00,23765.44921875,146618.828125,128359.453125
2019-01-29 17:25:00,26348.181640625,144690.0625,128135.328125
2019-01-29 17:30:00,21886.31640625,145432.71875,124398.625
2019-01-29 17:35:00,27088.54296875,145459.53125,123237.4453125
2019-01-29 17:40:00,18364.203125,144719.609375,123734.796875
2019-01-29 17:45:00,13402.123046875,140879.765625,123108.1953125
2019-01-29 17:50:00,11439.56640625,138733.578125,121495.8125
2019-01-29 17:55:00,2357.4892578125,136527.890625,118892.3828125
2019-01-29 18:00:00,11580.5625,133914.046875,114813.4609375
2019-01-29 18:05:00,383.3920898438,132112.328125,110784.859375
2019-01-29 18:10:00,-3692.52734375,126577.484375,109703.4140625
2019-01-29 18:15:00,-189.1420898438,123096.5546875,105756.203125
2019-01-29 18:20:00,-1543.0158691406,122639.765625,103059.34375
2019-01-29 18:25:00,-3154.32421875,114122.484375,99501.4921875
2019-01-29 18:30:00,-9823.7275390625,112250.46875,97270.4609375
2019-01-29 18:35:00,-11032.63671875,109815.6171875,91710.2265625
2019-01-29 18:40:00,-10449.435546875,106571.1875,89682.953125
2019-01-29 18:45:00,-14979.6044921875,104475.1796875,88153.5
2019-01-29 18:50:00,-17524.9921875,96856.71875,83898.4921875
2019-01-29 18:55:00,-16653.1796875,94444.0546875,82216.15625
2019-01-29 19:00:00,-18139.19921875,92032.8828125,78733.5625
2019-01-29 19:05:00,-21633.681640625,88572.203125,75977.2578125
2019-01-29 19:10:00,-14327.83203125,86817.25,71952.3828125
2019-01-29 19:15:00,-23539.61328125,80843.71875,69020.25
2019-01-29 19:20:00,-16545.0546875,80570.65625,66557.3046875
2019-01-29 19:25:00,-21960.716796875,77485.6640625,63873.5703125
2019-01-29 19:30:00,-21353.80859375,72637.7421875,59688.41015625
2019-01-29 19:35:00,-23911.7734375,69348.875,57622.6796875
2019-01-29 19:40:00,-19228.7109375,66645.546875,55411.1640625
2019-01-29 19:45:00,-20391.166015625,64011.4921875,50941.66015625
2019-01-29 19:50:00,-24529.689453125,60838.69140625,47864.05078125
2019-01-29 19:55:00,-21755.86328125,58025.8203125,47008.96484375
2019-01-29 20:00:00,-21439.521484375,55929.3671875,45048.8828125
2019-01-29 20:05:00,-24236.7265625,52787.82421875,43258.09375
2019-01-29 20:10:00,-23276.634765625,50783.4453125,41376.4921875
2019-01-29 20:15:00,-26437.283203125,48004.41796875,38487.8046875
2019-01-29 20:20:00,-24522.197265625,46216.75,36942.54296875
2019-01-29 20:25:00,-20504.0,43110.16796875,34616.2265625
2019-01-29 20:30:00,-24558.6953125,40017.39453125,33350.54296875
2019-01-29 20:35:00,-19913.962890625,39943.21484375,31571.107421875
2019-01-29 20:40:00,-20935.095703125,37069.46875,30266.193359375
2019-01-29 20:45:00,-21696.107421875,35209.53515625,27612.873046875
2019-01-29 20:50:00,-21032.369140625,32580.4609375,26512.828125
2019-01-29 20:55:00,-21552.77734375,31024.123046875,25160.142578125
2019-01-29 21:00:00,-18245.763671875,29824.673828125,23409.44140625
2019-01-29 21:05:00,-18078.59765625,29354.28125,22577.85546875
2019-01-29 21:10:00,-17007.603515625,27654.75390625,22217.048828125
2019-01-29 21:15:00,-14104.7734375,26769.71875,21210.484375
2019-01-29 21:20:00,-14769.2744140625,25330.138671875,19254.8984375
2019-01-29 21:25:00,-18508.87109375,24035.96875,18256.1640625
2019-01-29 21:30:00,-17286.970703125,23214.5234375,16571.927734375
2019-01-29 21:35:00,-14227.974609375,21877.94921875,16134.34765625
2019-01-29 21:40:00,-13810.3076171875,20285.619140625,14506.326171875
2019-01-29 21:45:00,-16102.140625,18350.95703125,13192.1669921875
2019-01-29 21:50:00,-16026.259765625,18091.931640625,11981.783203125
2019-01-29 21:55:00,-15263.759765625,15876.2626953125,10248.357421875
2019-01-29 22:00:00,-14268.6484375,15370.47265625,9705.4775390625
2019-01-29 22:05:00,-13931.0625,14646.3994140625,9504.587890625
2019-01-29 22:10:00,-15095.8330078125,12687.8076171875,7840.9497070312
2019-01-29 22:15:00,-12219.283203125,11618.263671875,7276.1391601562
2019-01-29 22:20:00,-10689.7978515625,11356.9658203125,6419.3271484375
2019-01-29 22:25:00,-11142.185546875,10822.26953125,5182.1557617188
2019-01-29 22:30:00,-11958.826171875,9274.3896484375,4836.0122070312
2019-01-29 22:35:00,-11509.0341796875,8372.2841796875,4528.6572265625
2019-01-29 22:40:00,-9341.111328125,8685.7919921875,2709.1850585938
2019-01-29 22:45:00,-9077.2998046875,7453.875,2806.1850585938
2019-01-29 22:50:00,-10911.205078125,5430.4790039062,1306.2856445312
2019-01-29 22:55:00,-8736.037109375,5766.3090820312,1548.8576660156
2019-01-29 23:00:00,-11618.0595703125,4574.5908203125,520.1959838867
2019-01-29 23:05:00,-10664.8193359375,3895.5151367188,-1142.4078369141
2019-01-29 23:10:00,-11171.587890625,3440.16796875,-938.5209960938
2019-01-29 23:15:00,-9031.3994140625,4211.169921875,-773.1809082031
2019-01-29 23:20:00,-8895.7109375,3345.6303710938,-1104.2862548828
2019-01-29 23:25:00,-9100.75390625,2803.2919921875,-1371.4729003906
2019-01-29 23:30:00,-7879.5205078125,1923.1945800781,-2512.474609375
2019-01-29 23:35:00,-9431.806640625,1695.5063476562,-2941.8833007812
2019-01-29 23:40:00,-9291.1474609375,983.7869873047,-3316.1850585938
2019-01-29 23:45:00,-9716.20703125,1541.5593261719,-4016.7612304688
2019-01-29 23:50:00,-9694.896484375,-264.4765625,-3410.4846191406
2019-01-29 23:55:00,-9516.873046875,-1229.3890380859,-4519.125
2019-01-30 00:00:00,-13187.666015625,-4863.4086914062,-8919.8994140625
2019-01-30 00:05:00,-12016.0888671875,-2764.9575195312,-8314.0576171875
2019-01-30 00:10:00,-11997.625,-4904.4887695312,-7859.1484375
2019-01-30 00:15:00,-12158.46484375,-3868.595703125,-7683.9995117188
2019-01-30 00:20:00,-12285.3828125,-2289.55859375,-7206.2592773438
2019-01-30 00:25:00,-11288.0458984375,-2644.5561523438,-6763.2724609375
2019-01-30 00:30:00,-11227.3466796875,-2704.7312011719,-6313.3862304688
2019-01-30 00:35:00,-10084.6640625,-3147.3576660156,-6662.298828125
2019-01-30 00:40:00,-10701.9169921875,-2132.1403808594,-6667.33203125
2019-01-30 00:45:00,-9690.060546875,-2468.4086914062,-6331.8676757812
2019-01-30 00:50:00,-10971.8837890625,-2517.8898925781,-6433.025390625
2019-01-30 00:55:00,-10739.2568359375,-2449.2854003906,-6352.6083984375
2019-01-30 01:00:00,-12282.63671875,-2146.3635253906,-7689.2358398438
2019-01-30 01:05:00,-11924.021484375,-2517.1015625,-7266.42578125
2019-01-30 01:10:00,-11509.1669921875,-1626.5673828125,-7288.6635742188
2019-01-30 01:15:00,-11327.4814453125,-1456.2849121094,-6970.994140625
2019-01-30 01:20:00,-10706.7197265625,-1334.0625,-6909.6254882812
2019-01-30 01:25:00,-11236.587890625,-2299.8581542969,-7481.8247070312
2019-01-30 01:30:00,-11636.0078125,-598.9174804688,-7442.1806640625
2019-01-30 01:35:00,-11635.3271484375,-1752.1872558594,-6646.1596679688
2019-01-30 01:40:00,-12401.17578125,-1218.439453125,-6953.6665039062
2019-01-30 01:45:00,-12420.517578125,-1769.0288085938,-8667.6552734375
2019-01-30 01:50:00,-13273.76171875,-525.1430053711,-8480.6142578125
2019-01-30 01:55:00,-12903.21875,-369.3374633789,-8465.4775390625
2019-01-30 02:00:00,-13397.76953125,-208.1069335938,-8261.994140625
2019-01-30 02:05:00,-14409.94140625,-1268.9819335938,-9296.6923828125
2019-01-30 02:10:00,-14363.6533203125,751.0400390625,-8113.62109375
2019-01-30 02:15:00,-14456.0703125,505.9890136719,-8421.1298828125
2019-01-30 02:20:00,-14388.865234375,2303.3930664062,-8460.4404296875
2019-01-30 02:25:00,-13556.2587890625,2274.7873535156,-8031.53515625
2019-01-30 02:30:00,-14290.2685546875,1602.6430664062,-8896.076171875
2019-01-30 02:35:00,-14199.484375,4244.0263671875,-9228.1474609375
2019-01-30 02:40:00,-13280.1396484375,5535.138671875,-8038.583984375
2019-01-30 02:45:00,-14832.212890625,5487.318359375,-8156.9926757812
2019-01-30 02:50:00,-15045.8642578125,7227.509765625,-8925.0322265625
2019-01-30 02:55:00,-14721.82421875,9748.9541015625,-9110.9736328125
2019-01-30 03:00:00,-16607.548828125,10844.296875,-9010.62109375
2019-01-30 03:05:00,-15167.505859375,11164.240234375,-9792.3134765625
2019-01-30 03:10:00,-15776.70703125,11919.69921875,-9052.4609375
2019-01-30 03:15:00,-15512.9130859375,12327.212890625,-7870.8227539062
2019-01-30 03:20:00,-15113.5234375,12709.638671875,-9302.873046875
2019-01-30 03:25:00,-14934.4169921875,16619.35546875,-8860.6953125
2019-01-30 03:30:00,-13809.453125,22900.078125,-8900.9873046875
2019-01-30 03:35:00,-15264.6044921875,18371.09765625,-8641.1630859375
2019-01-30 03:40:00,-13790.5390625,21932.958984375,-8183.1420898438
2019-01-30 03:45:00,-14585.359375,26577.59375,-7749.19921875
2019-01-30 03:50:00,-14874.6015625,29622.12109375,-7700.2944335938
2019-01-30 03:55:00,-15018.3271484375,32235.42578125,-8483.5966796875
2019-01-30 04:00:00,-15655.5966796875,28717.71875,-7573.294921875
2019-01-30 04:05:00,-14259.751953125,39690.609375,-7377.53515625
2019-01-30 04:10:00,-14249.248046875,40802.13671875,-7095.9609375
2019-01-30 04:15:00,-14390.693359375,55576.734375,-7003.1484375
2019-01-30 04:20:00,-14850.7275390625,50942.171875,-6482.1918945312
2019-01-30 04:25:00,-12963.5947265625,65860.2734375,-5102.0830078125
2019-01-30 04:30:00,-13420.26953125,75962.859375,-5451.77734375
2019-01-30 04:35:00,-11882.736328125,71487.7265625,-6233.9204101562
2019-01-30 04:40:00,-11931.2509765625,77541.25,-4147.4750976562
2019-01-30 04:45:00,-11315.126953125,103113.2578125,-4153.1079101562
2019-01-30 04:50:00,-11372.9150390625,111478.453125,-3213.9216308594
2019-01-30 04:55:00,-10634.6103515625,100427.1796875,-3362.9365234375
2019-01-30 05:00:00,-10320.158203125,118002.34375,-2169.005859375
2019-01-30 05:05:00,-9790.18359375,117816.7890625,-1198.1405029297
2019-01-30 05:10:00,-7861.5283203125,135058.875,244.4291992188
2019-01-30 05:15:00,-7743.1450195312,153809.84375,947.4084472656
2019-01-30 05:20:00,-6263.8588867188,149198.0,1473.8029785156
2019-01-30 05:25:00,-5041.267578125,163860.8125,4586.8173828125
2019-01-30 05:30:00,-3859.1276855469,177542.8125,4520.63671875
2019-01-30 05:35:00,-2892.4770507812,181596.796875,7075.94921875
2019-01-30 05:40:00,189.3891601562,197067.296875,8603.9638671875
2019-01-30 05:45:00,2945.5256347656,206895.6875,11605.58203125
2019-01-30 05:50:00,2522.92578125,216685.828125,13303.8818359375
2019-01-30 05:55:00,4614.1005859375,232610.078125,17941.232421875
2019-01-30 06:00:00,6636.3334960938,217186.328125,16747.93359375
2019-01-30 06:05:00,10248.759765625,229386.15625,21003.5078125
2019-01-30 06:10:00,13864.109375,231595.546875,24569.36328125
2019-01-30 06:15:00,17950.361328125,228687.640625,28988.8515625
2019-01-30 06:20:00,20772.443359375,225325.125,33084.29296875
2019-01-30 06:25:00,23585.65234375,240732.296875,35586.140625
2019-01-30 06:30:00,25585.490234375,237508.09375,38616.04296875
2019-01-30 06:35:00,30164.18359375,241768.8125,43875.22265625
2019-01-30 06:40:00,32777.44921875,243006.25,47342.38671875
2019-01-30 06:45:00,36542.15234375,242567.078125,51500.421875
2019-01-30 06:50:00,38649.4609375,243112.3125,55873.9296875
2019-01-30 06:55:00,43888.03515625,235799.28125,59726.7109375
2019-01-30 07:00:00,42156.9140625,237526.0,59280.01953125
2019-01-30 07:05:00,45788.15625,217599.03125,65204.7578125
2019-01-30 07:10:00,49945.43359375,224736.890625,66864.359375
2019-01-30 07:15:00,49751.68359375,213740.34375,69858.578125
2019-01-30 07:20:00,53085.8046875,218798.1875,74838.2265625
2019-01-30 07:25:00,55968.36328125,209877.75,78806.9140625
2019-01-30 07:30:00,59997.453125,199439.671875,78178.515625
2019-01-30 07:35:00,63470.94140625,203585.40625,86764.859375
2019-01-30 07:40:00,64815.4296875,191390.078125,87855.125
2019-01-30 07:45:00,66630.6171875,187943.03125,93021.6328125
2019-01-30 07:50:00,73619.96875,178397.265625,99947.9921875
2019-01-30 07:55:00,77973.6953125,171990.421875,99286.3125
2019-01-30 08:00:00,78578.59375,178888.796875,105219.140625
2019-01-30 08:05:00,80498.015625,172530.796875,111876.2578125
2019-01-30 08:10:00,84155.5546875,164230.734375,114525.4453125
2019-01-30 08:15:00,91843.2578125,167358.28125,116239.6328125
2019-01-30 08:20:00,93808.4921875,171418.609375,123382.1875
2019-01-30 08:25:00,102589.421875,165859.46875,125532.5703125
2019-01-30 08:30:00,102282.0625,169736.609375,129633.4375
2019-01-30 08:35:00,102918.8046875,176904.359375,129934.3828125
2019-01-30 08:40:00,105847.5703125,174488.65625,135077.078125
2019-01-30 08:45:00,115666.796875,179219.71875,138501.609375
2019-01-30 08:50:00,114827.6796875,186636.53125,141494.875
2019-01-30 08:55:00,114593.71875,183745.109375,142648.75
2019-01-30 09:00:00,111581.265625,187124.5625,142204.46875
2019-01-30 09:05:00,112963.1171875,186371.828125,151725.140625
2019-01-30 09:10:00,113096.03125,184854.25,148836.25
2019-01-30 09:15:00,110665.515625,188567.59375,151964.75
2019-01-30 09:20:00,112489.8203125,190596.140625,154619.671875
2019-01-30 09:25:00,112923.265625,185773.28125,154725.96875
2019-01-30 09:30:00,115743.7890625,184576.109375,155624.984375
2019-01-30 09:35:00,114948.359375,186078.0,160473.125
2019-01-30 09:40:00,117911.9453125,187222.4375,158583.9375
2019-01-30 09:45:00,113822.4375,188918.78125,162975.625
2019-01-30 09:50:00,119396.9921875,186479.265625,164930.625
2019-01-30 09:55:00,122531.078125,186723.828125,163765.875
2019-01-30 10:00:00,117974.203125,186173.125,160026.03125
2019-01-30 10:05:00,120991.4140625,186677.125,162468.546875
2019-01-30 10:10:00,119836.6484375,183803.25,159216.125
2019-01-30 10:15:00,125647.0234375,182636.34375,161062.1875
2019-01-30 10:20:00,124361.921875,184687.078125,158502.359375
2019-01-30 10:25:00,125938.5546875,179081.28125,160347.578125
2019-01-30 10:30:00,129483.609375,181179.40625,160445.34375
2019-01-30 10:35:00,128315.25,178095.28125,160235.5
2019-01-30 10:40:00,128316.1875,179264.34375,157855.09375
2019-01-30 10:45:00,130649.7421875,178517.34375,161578.59375
2019-01-30 10:50:00,131763.375,176686.328125,157139.828125
2019-01-30 10:55:00,134450.484375,177757.671875,158889.359375
2019-01-30 11:00:00,133300.859375,177512.84375,157881.5625
2019-01-30 11:05:00,134932.71875,175538.875,158134.1875
2019-01-30 11:10:00,135860.84375,174589.109375,159291.921875
2019-01-30 11:15:00,137467.109375,174417.1875,155866.5625
2019-01-30 11:20:00,135269.390625,172366.125,155941.484375
2019-01-30 11:25:00,139277.90625,173879.34375,156493.703125
2019-01-30 11:30:00,136694.25,171933.0625,155901.21875
2019-01-30 11:35:00,134670.984375,171269.953125,156082.53125
2019-01-30 11:40:00,137995.125,173424.40625,155328.46875
2019-01-30 11:45:00,135039.953125,172320.109375,155798.828125
2019-01-30 11:50:00,135489.484375,170704.4375,154406.765625
2019-01-30 11:55:00,133788.28125,169629.59375,153652.3125
2019-01-30 12:00:00,134849.1875,167471.890625,152960.65625
2019-01-30 12:05:00,132143.453125,169551.984375,151297.25
2019-01-30 12:10:00,132822.3125,169340.09375,150442.53125
2019-01-30 12:15:00,133713.25,169197.84375,148918.375
2019-01-30 12:20:00,131477.65625,171822.4375,148082.25
2019-01-30 12:25:00,131536.0625,172301.765625,148200.90625
2019-01-30 12:30:00,129942.75,166039.140625,147589.171875
2019-01-30 12:35:00,132501.5,162758.875,148375.390625
2019-01-30 12:40:00,135274.796875,165198.640625,147835.953125
2019-01-30 12:45:00,128291.421875,164533.9375,146556.5625
2019-01-30 12:50:00,130036.96875,161767.234375,146652.796875
2019-01-30 12:55:00,129812.9375,162317.9375,144067.53125
2019-01-30 13:00:00,127014.90625,163203.0625,143869.90625
2019-01-30 13:05:00,126133.953125,158725.21875,141026.9375
2019-01-30 13:10:00,126300.5859375,158150.921875,141614.15625
2019-01-30 13:15:00,126800.796875,158280.40625,139397.921875
2019-01-30 13:20:00,124667.890625,157792.484375,138519.390625
2019-01-30 13:25:00,126249.9453125,154797.796875,138251.703125
2019-01-30 13:30:00,123330.2890625,153987.765625,136394.953125
2019-01-30 13:35:00,123435.0,152221.828125,136533.484375
2019-01-30 13:40:00,123131.1328125,150121.59375,134778.125
2019-01-30 13:45:00,121571.8984375,151673.796875,134085.078125
2019-01-30 13:50:00,120689.0234375,150824.71875,135291.484375
2019-01-30 13:55:00,121454.7890625,148091.5,132086.5625
2019-01-30 14:00:00,117873.453125,146782.640625,130912.125
2019-01-30 14:05:00,117088.7734375,144505.375,130674.9609375
2019-01-30 14:10:00,117609.0,143555.375,129197.2421875
2019-01-30 14:15:00,116835.84375,144425.75,128602.4609375
2019-01-30 14:20:00,115720.59375,140613.0,127750.140625
2019-01-30 14:25:00,113634.2109375,139561.953125,128109.328125
2019-01-30 14:30:00,112891.5546875,138288.328125,127201.2578125
2019-01-30 14:35:00,115773.4453125,140076.046875,125749.9765625
2019-01-30 14:40:00,112085.6953125,137773.578125,124208.5703125
2019-01-30 14:45:00,111865.1328125,136630.234375,125680.3984375
2019-01-30 14:50:00,109789.2734375,138714.40625,126316.8984375
2019-01-30 14:55:00,111596.8671875,139556.03125,124094.078125
2019-01-30 15:00:00,107187.625,134240.859375,121527.0625
2019-01-30 15:05:00,107713.6328125,134103.890625,123230.59375
2019-01-30 15:10:00,106862.96875,135630.21875,121353.328125
2019-01-30 15:15:00,106043.171875,136269.984375,121602.1796875
2019-01-30 15:20:00,106436.515625,133626.203125,121967.09375
2019-01-30 15:25:00,104985.640625,133704.0,120979.796875
2019-01-30 15:30:00,107179.0,131896.46875,121269.0
2019-01-30 15:35:00,103931.5625,132809.1875,120433.8671875
2019-01-30 15:40:00,103678.84375,134518.65625,120044.3828125
2019-01-30 15:45:00,105019.8046875,135019.640625,118861.140625
2019-01-30 15:50:00,106017.703125,134139.953125,119874.21875
2019-01-30 15:55:00,104165.9375,133609.671875,120521.4921875
2019-01-30 16:00:00,104290.7109375,132046.78125,118833.6875
2019-01-30 16:05:00,104776.9140625,130565.3515625,117801.0546875
2019-01-30 16:10:00,102905.75,134288.171875,117377.5625
2019-01-30 16:15:00,100154.109375,131293.734375,118277.0234375
2019-01-30 16:20:00,99653.03125,131375.921875,117638.421875
2019-01-30 16:25:00,100697.1484375,132508.96875,117424.1484375
2019-01-30 16:30:00,102746.578125,133773.515625,117027.9140625
2019-01-30 16:35:00,104154.1015625,133803.125,118109.078125
2019-01-30 16:40:00,100833.1484375,135807.390625,120428.2734375
2019-01-30 16:45:00,105400.3125,133348.0,118761.4609375
2019-01-30 16:50:00,100406.4453125,136591.046875,117787.6875
2019-01-30 16:55:00,104005.8984375,134957.484375,121858.09375
2019-01-30 17:00:00,103495.90625,132758.84375,116647.3515625
2019-01-30 17:05:00,100029.5234375,134991.96875,116997.3125
2019-01-30 17:10:00,98878.328125,135661.59375,118729.4609375
2019-01-30 17:15:00,101600.1484375,135497.703125,115769.1015625
2019-01-30 17:20:00,99906.9921875,133874.09375,117750.5078125
2019-01-30 17:25:00,97534.4375,133422.0625,116175.28125
2019-01-30 17:30:00,96543.5078125,130638.640625,112873.8359375
2019-01-30 17:35:00,93835.7265625,132528.375,112346.703125
2019-01-30 17:40:00,98021.890625,127482.5703125,112455.3828125
2019-01-30 17:45:00,96808.9453125,131114.1875,111773.375
2019-01-30 17:50:00,93905.1640625,128926.203125,110849.1171875
2019-01-30 17:55:00,96476.71875,126718.4765625,110308.0859375
2019-01-30 18:00:00,92555.609375,123276.03125,104614.453125
2019-01-30 18:05:00,90360.1015625,124495.2265625,105178.3203125
2019-01-30 18:10:00,86335.5234375,119080.109375,101629.1328125
2019-01-30 18:15:00,86108.9453125,114454.28125,98163.234375
2019-01-30 18:20:00,83268.4296875,110803.9921875,100951.2734375
2019-01-30 18:25:00,83930.15625,109712.828125,96097.1015625
2019-01-30 18:30:00,80313.4140625,109278.40625,93006.65625
2019-01-30 18:35:00,77316.8125,104151.125,90202.75
2019-01-30 18:40:00,74807.328125,102058.0234375,88680.4453125
2019-01-30 18:45:00,71948.4453125,99261.6875,86012.359375
2019-01-30 18:50:00,71636.171875,97585.8203125,81643.359375
2019-01-30 18:55:00,67856.734375,93360.421875,81718.2578125
2019-01-30 19:00:00,64747.640625,92258.1328125,79834.5546875
2019-01-30 19:05:00,61846.65234375,88723.6875,78397.015625
2019-01-30 19:10:00,61640.99609375,87710.1171875,75114.390625
2019-01-30 19:15:00,56228.875,82037.7109375,71482.5234375
2019-01-30 19:20:00,54644.390625,81698.453125,70221.6640625
2019-01-30 19:25:00,49827.58203125,78637.7109375,66235.1640625
2019-01-30 19:30:00,44468.078125,75251.2265625,63879.50390625
2019-01-30 19:35:00,42617.0859375,73320.8671875,61021.3828125
2019-01-30 19:40:00,40700.4453125,69651.65625,58178.71484375
2019-01-30 19:45:00,37732.60546875,66075.5390625,56474.12109375
2019-01-30 19:50:00,32519.921875,64313.84375,52920.921875
2019-01-30 19:55:00,29725.265625,60600.55078125,51069.51171875
2019-01-30 20:00:00,29556.255859375,58630.0546875,49550.0546875
2019-01-30 20:05:00,27525.05859375,56994.96875,47604.8359375
2019-01-30 20:10:00,23130.67578125,55313.453125,44992.015625
2019-01-30 20:15:00,23883.251953125,52914.1875,43501.04296875
2019-01-30 20:20:00,19608.5546875,49065.8828125,40703.4609375
2019-01-30 20:25:00,17896.4609375,47298.3046875,38776.11328125
2019-01-30 20:30:00,16652.962890625,45181.72265625,37365.9453125
2019-01-30 20:35:00,15908.099609375,43516.0625,36324.0703125
2019-01-30 20:40:00,12482.11328125,39972.3125,32576.513671875
2019-01-30 20:45:00,12610.88671875,38100.26171875,31212.822265625
2019-01-30 20:50:00,10236.671875,37311.17578125,30020.625
